
************************************************
*  Welcome to the seventh lesson of the RL-Lab!   *
*               (Deep Q-Network)                 *
**************************************************


Training torch model...

episode  0: mean reward: 32.00, eps: 0.97
episode  1: mean reward: 32.50, eps: 0.94
episode  2: mean reward: 31.67, eps: 0.91
episode  3: mean reward: 27.75, eps: 0.89
episode  4: mean reward: 25.40, eps: 0.86
episode  5: mean reward: 23.50, eps: 0.83
episode  6: mean reward: 21.86, eps: 0.81
episode  7: mean reward: 20.75, eps: 0.78
episode  8: mean reward: 20.00, eps: 0.76
episode  9: mean reward: 21.00, eps: 0.74
episode 10: mean reward: 20.64, eps: 0.72
episode 11: mean reward: 20.17, eps: 0.69
episode 12: mean reward: 19.31, eps: 0.67
episode 13: mean reward: 18.86, eps: 0.65
episode 14: mean reward: 20.47, eps: 0.63
episode 15: mean reward: 20.38, eps: 0.61
episode 16: mean reward: 19.82, eps: 0.60
episode 17: mean reward: 19.33, eps: 0.58
episode 18: mean reward: 18.79, eps: 0.56
episode 19: mean reward: 18.60, eps: 0.54
episode 20: mean reward: 18.33, eps: 0.53
episode 21: mean reward: 18.86, eps: 0.51
episode 22: mean reward: 18.57, eps: 0.50
episode 23: mean reward: 18.29, eps: 0.48
episode 24: mean reward: 18.16, eps: 0.47
episode 25: mean reward: 18.31, eps: 0.45
episode 26: mean reward: 18.00, eps: 0.44
episode 27: mean reward: 17.89, eps: 0.43
episode 28: mean reward: 17.69, eps: 0.41
episode 29: mean reward: 17.60, eps: 0.40
episode 30: mean reward: 17.45, eps: 0.39
episode 31: mean reward: 17.19, eps: 0.38
episode 32: mean reward: 17.03, eps: 0.37
episode 33: mean reward: 16.82, eps: 0.36
episode 34: mean reward: 16.94, eps: 0.34
episode 35: mean reward: 16.83, eps: 0.33
episode 36: mean reward: 16.65, eps: 0.32
episode 37: mean reward: 16.84, eps: 0.31
episode 38: mean reward: 16.67, eps: 0.30
episode 39: mean reward: 16.62, eps: 0.30
episode 40: mean reward: 16.59, eps: 0.29
episode 41: mean reward: 16.43, eps: 0.28
episode 42: mean reward: 16.30, eps: 0.27
episode 43: mean reward: 16.14, eps: 0.26
episode 44: mean reward: 16.07, eps: 0.25
episode 45: mean reward: 15.91, eps: 0.25
episode 46: mean reward: 15.81, eps: 0.24
episode 47: mean reward: 15.71, eps: 0.23
episode 48: mean reward: 15.63, eps: 0.22
episode 49: mean reward: 15.50, eps: 0.22
episode 50: mean reward: 15.39, eps: 0.21
episode 51: mean reward: 15.35, eps: 0.21
episode 52: mean reward: 15.26, eps: 0.20
episode 53: mean reward: 15.28, eps: 0.19
episode 54: mean reward: 15.18, eps: 0.19
episode 55: mean reward: 15.12, eps: 0.18
episode 56: mean reward: 15.04, eps: 0.18
episode 57: mean reward: 14.95, eps: 0.17
episode 58: mean reward: 14.86, eps: 0.17
episode 59: mean reward: 14.82, eps: 0.16
episode 60: mean reward: 14.74, eps: 0.16
episode 61: mean reward: 14.73, eps: 0.15
episode 62: mean reward: 17.65, eps: 0.15
episode 63: mean reward: 22.23, eps: 0.14
episode 64: mean reward: 24.11, eps: 0.14
episode 65: mean reward: 25.12, eps: 0.13
episode 66: mean reward: 25.96, eps: 0.13
episode 67: mean reward: 26.75, eps: 0.13
episode 68: mean reward: 27.45, eps: 0.12
episode 69: mean reward: 28.20, eps: 0.12
episode 70: mean reward: 28.83, eps: 0.12
episode 71: mean reward: 29.43, eps: 0.11
episode 72: mean reward: 29.38, eps: 0.11
episode 73: mean reward: 29.64, eps: 0.10
episode 74: mean reward: 29.73, eps: 0.10
episode 75: mean reward: 30.67, eps: 0.10
episode 76: mean reward: 31.26, eps: 0.10
episode 77: mean reward: 31.35, eps: 0.09
episode 78: mean reward: 31.72, eps: 0.09
episode 79: mean reward: 31.70, eps: 0.09
episode 80: mean reward: 32.11, eps: 0.08
episode 81: mean reward: 32.82, eps: 0.08
episode 82: mean reward: 33.48, eps: 0.08
episode 83: mean reward: 34.32, eps: 0.08
episode 84: mean reward: 35.07, eps: 0.08
episode 85: mean reward: 35.31, eps: 0.07
episode 86: mean reward: 35.92, eps: 0.07
episode 87: mean reward: 36.22, eps: 0.07
episode 88: mean reward: 36.53, eps: 0.07
episode 89: mean reward: 36.98, eps: 0.06
episode 90: mean reward: 37.14, eps: 0.06
episode 91: mean reward: 38.67, eps: 0.06
episode 92: mean reward: 38.69, eps: 0.06
episode 93: mean reward: 38.79, eps: 0.06
episode 94: mean reward: 38.98, eps: 0.06
episode 95: mean reward: 39.56, eps: 0.05
episode 96: mean reward: 39.79, eps: 0.05
episode 97: mean reward: 40.11, eps: 0.05
episode 98: mean reward: 40.70, eps: 0.05
episode 99: mean reward: 41.71, eps: 0.05
episode 100: mean reward: 42.98, eps: 0.05
episode 101: mean reward: 43.63, eps: 0.04
episode 102: mean reward: 44.29, eps: 0.04
episode 103: mean reward: 44.51, eps: 0.04
episode 104: mean reward: 44.92, eps: 0.04
episode 105: mean reward: 45.30, eps: 0.04
episode 106: mean reward: 46.02, eps: 0.04
episode 107: mean reward: 46.75, eps: 0.04
episode 108: mean reward: 47.89, eps: 0.04
episode 109: mean reward: 49.95, eps: 0.04
episode 110: mean reward: 51.35, eps: 0.03
episode 111: mean reward: 55.36, eps: 0.03
episode 112: mean reward: 56.72, eps: 0.03
episode 113: mean reward: 57.74, eps: 0.03
episode 114: mean reward: 58.60, eps: 0.03
episode 115: mean reward: 60.72, eps: 0.03
episode 116: mean reward: 63.45, eps: 0.03
episode 117: mean reward: 67.15, eps: 0.03
episode 118: mean reward: 70.79, eps: 0.03
episode 119: mean reward: 74.37, eps: 0.03
episode 120: mean reward: 77.88, eps: 0.03
episode 121: mean reward: 81.34, eps: 0.02
episode 122: mean reward: 84.75, eps: 0.02
episode 123: mean reward: 88.10, eps: 0.02
episode 124: mean reward: 91.39, eps: 0.02
episode 125: mean reward: 93.38, eps: 0.02
episode 126: mean reward: 96.58, eps: 0.02
episode 127: mean reward: 99.73, eps: 0.02
episode 128: mean reward: 102.84, eps: 0.02
episode 129: mean reward: 105.89, eps: 0.02
episode 130: mean reward: 108.90, eps: 0.02
episode 131: mean reward: 111.86, eps: 0.02
episode 132: mean reward: 114.78, eps: 0.02
episode 133: mean reward: 117.66, eps: 0.02
episode 134: mean reward: 120.49, eps: 0.02
episode 135: mean reward: 123.06, eps: 0.02
episode 136: mean reward: 125.81, eps: 0.02
episode 137: mean reward: 128.52, eps: 0.01
episode 138: mean reward: 131.19, eps: 0.01
episode 139: mean reward: 132.93, eps: 0.01
episode 140: mean reward: 135.53, eps: 0.01
episode 141: mean reward: 138.10, eps: 0.01
episode 142: mean reward: 140.63, eps: 0.01
episode 143: mean reward: 143.12, eps: 0.01
episode 144: mean reward: 145.59, eps: 0.01
episode 145: mean reward: 148.01, eps: 0.01
episode 146: mean reward: 150.41, eps: 0.01
episode 147: mean reward: 152.77, eps: 0.01
episode 148: mean reward: 155.10, eps: 0.01
episode 149: mean reward: 157.40, eps: 0.01
episode  0: mean reward: 13.00, eps: 0.97
episode  1: mean reward: 12.00, eps: 0.94
episode  2: mean reward: 11.67, eps: 0.91
episode  3: mean reward: 17.00, eps: 0.89
episode  4: mean reward: 17.20, eps: 0.86
episode  5: mean reward: 21.00, eps: 0.83
episode  6: mean reward: 19.71, eps: 0.81
episode  7: mean reward: 20.50, eps: 0.78
episode  8: mean reward: 20.00, eps: 0.76
episode  9: mean reward: 19.30, eps: 0.74
episode 10: mean reward: 18.82, eps: 0.72
episode 11: mean reward: 18.58, eps: 0.69
episode 12: mean reward: 18.31, eps: 0.67
episode 13: mean reward: 18.43, eps: 0.65
episode 14: mean reward: 18.13, eps: 0.63
episode 15: mean reward: 17.69, eps: 0.61
episode 16: mean reward: 17.59, eps: 0.60
episode 17: mean reward: 17.11, eps: 0.58
episode 18: mean reward: 17.11, eps: 0.56
episode 19: mean reward: 17.20, eps: 0.54
episode 20: mean reward: 16.81, eps: 0.53
episode 21: mean reward: 16.59, eps: 0.51
episode 22: mean reward: 16.39, eps: 0.50
episode 23: mean reward: 16.08, eps: 0.48
episode 24: mean reward: 16.24, eps: 0.47
episode 25: mean reward: 15.96, eps: 0.45
episode 26: mean reward: 15.81, eps: 0.44
episode 27: mean reward: 15.68, eps: 0.43
episode 28: mean reward: 15.45, eps: 0.41
episode 29: mean reward: 15.27, eps: 0.40
episode 30: mean reward: 15.39, eps: 0.39
episode 31: mean reward: 15.28, eps: 0.38
episode 32: mean reward: 15.09, eps: 0.37
episode 33: mean reward: 14.97, eps: 0.36
episode 34: mean reward: 14.97, eps: 0.34
episode 35: mean reward: 14.83, eps: 0.33
episode 36: mean reward: 14.68, eps: 0.32
episode 37: mean reward: 14.68, eps: 0.31
episode 38: mean reward: 14.51, eps: 0.30
episode 39: mean reward: 14.40, eps: 0.30
episode 40: mean reward: 14.29, eps: 0.29
episode 41: mean reward: 14.21, eps: 0.28
episode 42: mean reward: 14.16, eps: 0.27
episode 43: mean reward: 14.09, eps: 0.26
episode 44: mean reward: 14.00, eps: 0.25
episode 45: mean reward: 13.93, eps: 0.25
episode 46: mean reward: 14.02, eps: 0.24
episode 47: mean reward: 13.92, eps: 0.23
episode 48: mean reward: 13.84, eps: 0.22
episode 49: mean reward: 13.80, eps: 0.22
episode 50: mean reward: 13.76, eps: 0.21
episode 51: mean reward: 13.71, eps: 0.21
episode 52: mean reward: 13.70, eps: 0.20
episode 53: mean reward: 13.67, eps: 0.19
episode 54: mean reward: 13.67, eps: 0.19
episode 55: mean reward: 13.64, eps: 0.18
episode 56: mean reward: 13.63, eps: 0.18
episode 57: mean reward: 13.64, eps: 0.17
episode 58: mean reward: 13.68, eps: 0.17
episode 59: mean reward: 13.63, eps: 0.16
episode 60: mean reward: 13.62, eps: 0.16
episode 61: mean reward: 13.60, eps: 0.15
episode 62: mean reward: 13.59, eps: 0.15
episode 63: mean reward: 13.55, eps: 0.14
episode 64: mean reward: 13.52, eps: 0.14
episode 65: mean reward: 13.52, eps: 0.13
episode 66: mean reward: 13.61, eps: 0.13
episode 67: mean reward: 13.74, eps: 0.13
episode 68: mean reward: 13.77, eps: 0.12
episode 69: mean reward: 13.86, eps: 0.12
episode 70: mean reward: 14.01, eps: 0.12
episode 71: mean reward: 14.03, eps: 0.11
episode 72: mean reward: 14.03, eps: 0.11
episode 73: mean reward: 14.03, eps: 0.10
episode 74: mean reward: 14.13, eps: 0.10
episode 75: mean reward: 14.13, eps: 0.10
episode 76: mean reward: 14.19, eps: 0.10
episode 77: mean reward: 14.31, eps: 0.09
episode 78: mean reward: 14.38, eps: 0.09
episode 79: mean reward: 14.53, eps: 0.09
episode 80: mean reward: 14.63, eps: 0.08
episode 81: mean reward: 14.71, eps: 0.08
episode 82: mean reward: 14.76, eps: 0.08
episode 83: mean reward: 14.82, eps: 0.08
episode 84: mean reward: 14.93, eps: 0.08
episode 85: mean reward: 14.98, eps: 0.07
episode 86: mean reward: 15.10, eps: 0.07
episode 87: mean reward: 15.16, eps: 0.07
episode 88: mean reward: 15.21, eps: 0.07
episode 89: mean reward: 15.26, eps: 0.06
episode 90: mean reward: 15.31, eps: 0.06
episode 91: mean reward: 15.58, eps: 0.06
episode 92: mean reward: 15.75, eps: 0.06
episode 93: mean reward: 15.83, eps: 0.06
episode 94: mean reward: 15.86, eps: 0.06
episode 95: mean reward: 16.32, eps: 0.05
episode 96: mean reward: 16.43, eps: 0.05
episode 97: mean reward: 16.44, eps: 0.05
episode 98: mean reward: 16.72, eps: 0.05
episode 99: mean reward: 16.99, eps: 0.05
episode 100: mean reward: 17.10, eps: 0.05
episode 101: mean reward: 17.33, eps: 0.04
episode 102: mean reward: 17.54, eps: 0.04
episode 103: mean reward: 17.73, eps: 0.04
episode 104: mean reward: 17.84, eps: 0.04
episode 105: mean reward: 17.97, eps: 0.04
episode 106: mean reward: 18.02, eps: 0.04
episode 107: mean reward: 18.13, eps: 0.04
episode 108: mean reward: 18.20, eps: 0.04
episode 109: mean reward: 18.40, eps: 0.04
episode 110: mean reward: 18.41, eps: 0.03
episode 111: mean reward: 18.51, eps: 0.03
episode 112: mean reward: 18.77, eps: 0.03
episode 113: mean reward: 19.04, eps: 0.03
episode 114: mean reward: 19.30, eps: 0.03
episode 115: mean reward: 19.47, eps: 0.03
episode 116: mean reward: 19.50, eps: 0.03
episode 117: mean reward: 19.86, eps: 0.03
episode 118: mean reward: 20.50, eps: 0.03
episode 119: mean reward: 20.73, eps: 0.03
episode 120: mean reward: 21.17, eps: 0.03
episode 121: mean reward: 22.11, eps: 0.02
episode 122: mean reward: 22.52, eps: 0.02
episode 123: mean reward: 22.69, eps: 0.02
episode 124: mean reward: 22.68, eps: 0.02
episode 125: mean reward: 22.98, eps: 0.02
episode 126: mean reward: 23.36, eps: 0.02
episode 127: mean reward: 23.47, eps: 0.02
episode 128: mean reward: 23.79, eps: 0.02
episode 129: mean reward: 23.84, eps: 0.02
episode 130: mean reward: 23.78, eps: 0.02
episode 131: mean reward: 23.76, eps: 0.02
episode 132: mean reward: 23.70, eps: 0.02
episode 133: mean reward: 24.49, eps: 0.02
episode 134: mean reward: 24.52, eps: 0.02
episode 135: mean reward: 24.48, eps: 0.02
episode 136: mean reward: 24.53, eps: 0.02
episode 137: mean reward: 24.70, eps: 0.01
episode 138: mean reward: 25.03, eps: 0.01
episode 139: mean reward: 25.28, eps: 0.01
episode 140: mean reward: 25.59, eps: 0.01
episode 141: mean reward: 25.71, eps: 0.01
episode 142: mean reward: 26.15, eps: 0.01
episode 143: mean reward: 26.45, eps: 0.01
episode 144: mean reward: 26.59, eps: 0.01
episode 145: mean reward: 26.88, eps: 0.01
episode 146: mean reward: 27.61, eps: 0.01
episode 147: mean reward: 28.07, eps: 0.01
episode 148: mean reward: 28.34, eps: 0.01
episode 149: mean reward: 28.69, eps: 0.01
